,title,title_label,description,description_label
92,구직자  명중  명  하반기 취업 자신없다 ,0,취업포털 사람인은 신입 구직자  명을 대상으로  하반기 취업 자신감 에 대해 조사한 결과   가  취업할 자신이 없다 고 답했다고  일 밝혔다  성별로는 여성 이 남성 보다  취업에 자신 없다 고 응답한 ,0
93,기업  곳 중  곳  신입사원 연령 높아져 ,1,취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다   일 구인구직 매칭 플랫폼 사람인이 기업  개사를 대상으로  신입사원 연령 변화 를 조사한 결과   곳 중  곳 이 ,0
94,올 상반기 바늘구멍 뚫기보다 힘든 취업성공 신입사원은 누구 ,0,코로나  여파에도 취업에 성공한 신입사원은 누구일까  취업포털 사람인은 올 상반기 신입 채용을 진행한  개 기업을 대상으로  신입사원 채용 결산 및 합격 스펙 을 조사한 결과 신입사원의  가 ,0
95,입학 취업률 등 따져 재정지원 제한  대학 걸러낸다,0,임은희 대학교육연구소 연구원은  지방의 소규모 대학일수록 신입생 충원율  졸업생 취업률 같은 기준을 만족시키기 쉽지 않다  재정지원 제한 대학은 사실상 정부가 붙인  퇴출 대상  딱지가 될 가능성이 높다 고 ,0
96,  신입 취업목표  위 공기업 희망연봉은  만원,1, 년 신입직 구직자의 취업 목표  위는 공기업이라는 조사 결과가 나왔다  잡코리아는 구직자  명을 대상으로 취업 목표 기업 등을 조사한 결과  응답자의  가 공기업 취업을 희망했다고  일 밝혔다  이어 ,0
97, 학과 학과 국민대 국제통상  취업 우세 수시경쟁률 서울과기대,0,대학 간 비교 시에는 졸업 후 취업률  중도탈락률  신입생 충원율 등 정량 지표를 주로 활용  객관성을 유지할 계획이다  수험생에게 어느 한 쪽으로 치우치지 않는 정보를 제공해 대학 선택에 도움을 주기 위해서다 ,0
98, 건설 서한 화성산업 등 건설사 신입 경력채용,0, 일 건설취업플랫폼 건설워커에 따르면  건설  서한  화성산업  동인종합건설 등이 신입 및 경력사원 채용을 진행한다  먼저  건설이 신입사원을 모집한다  모집분야는 건축 시공 이며 자격요건은  정규  년제 대학 ,0
99, 신입사원  명 중  명꼴 조기퇴사  커리어하이  직무교육으로 실업문제 해결 앞장서,0,국내 한 취업포털이 지난해 기업  개사를 대상으로  입사  년 미만 신입사원 중 퇴사자 발생 여부 를 조사한 결과  가  있다 고 답했다   년 같은 조사 결과였던   대비  포인트 늘어난 수치다  전체 ,0
100, 취업    신입 경력사원 공개 채용 실시,0,사진   가  년도 신입 경력사원 공개 채용 을 실시한다고  일 밝혔다  올해 채용 예정 인원은 약  명으로 지난해와 비슷한 수준을 유지했다  올해 신입사원 채용은  급 원급 전형과  급 전형으로 나뉘어 ,0
101,수시가 공채 비중 첫 역전 신입  발 붙일 데 없어요 ,0, 이상민 취업준비생   저 같은 신입은 도저히 발붙일 데가 없는 상황이더라고요  수시 채용이 늘어난다고  오 좋은데  했는데 알고 보니까 더 실망감만 큰  신입 채용 규모가 줄고 수시 채용으로 빠르게 바뀌면서 ,0
102,올 상반기 코로나  뚫고 취업성공한 신입사원 스펙은 ,1,코로나  여파에도 올 상반기 취업에 성공한 신입사원의 스펙은 어느 정도일까  취업포털 사람인은 올 상반기 신입 채용을 진행한  개 기업을 대상으로  신입사원 채용 결산 및 합격 스펙 을 조사한 결과 ,0
103,한국 직업전문학교 융합보안학과   학년도 신입생 모집  보안전문가 양성,1, 학년도 신입생을 선발한다고 밝혔다  한국 직업전문학교는 실기 위주의 교육을 통해 재학기간 중 다양한 개발 활동과 포트폴리오 제작으로 안정적인 취업을 지원하고 있다   년제로 운영하며 졸업 시  년제 학사학위 ,0
104,좁아진 저축은행 채용문 만 신입 채용 돌입,0,특히 경력직 선호 현상이 저축은행 업권 내에서도 두드러지면서 대졸 신입을 대상으로 한 취업 한파가 예상된다  한 저축은행 관계자는  시장 불확실성이 커지고 영업점도 줄어드는 추세 속에 신입을 채용해 양성하는 ,0
105,금감원   년 신입공채 온라인 채용설명회,1, 부는 올해 입사한 신입직원  명이 취업준비 과정  필기시험 면접 노하우 등 후기를 들려주는 내용으로 진행된다  방송 중 실시간 채팅을 통한 질의응답도 가능하다  금감원은 금융소비자에게 유익한 금융정보를 ,0
106,호텔학교 호텔경영학과 취업역량 향상 시킬 수 있는 이미지메이킹 교육진행,1,호텔학교 한호전은 대학보다 높은 취업률과 해외 취업연계 프로그램을 갖추고 있으며  내신 및 수능 성적 반영 없이 입학사정관제 면접전형으로 학생을 선발하고 있다  현재 관광학과과정은 신입생 모집을 진행하고 ,0
107, 취업    신입 경력직원 총  명 채용,0, 는 코로나 로 침체된 취업시장에 활력을 불어넣기 위해  급 신입직원  명   급 경력직원  명 등 총  명의 대규모 채용을 실시한다고  일 밝혔다  채용 일정은 이날 모집공고를 시작으로  오는  일 월  일 원서 ,0
108,신입 구직자    비정규직이라도 취업하겠다 ,0,신종 코로나바이러스 감염증 코로나  여파로 취업 시장이 얼어 붙으면서 신입 구직자 절반 이상은 비정규직으로라도 취업을 원하는 것으로 나타났다  구인구직 매칭 플랫폼 사람인은 신입 구직자  천 명을 ,0
109, 뉴스터치   신입사원 근태 복장 실수 용납 못해 ,0,어렵게 취업에 성공했더라도 신입 사원이라면 절대 해서는 안 되는 실수가 있다고 합니다  재밌게 보셨나요  하지만 이러한 모습들이  신입사원이라도 절대 해서는 안 되는 치명적인 실수 라고 합니다  한 ,0
110,신입사원 퇴사 결심 이유는 연봉보다 사람 때문,0,취업포털 인크루트가 입사  년차 미만 신입사원  명을 대상으로  퇴사결심 시기 및 이유 에 대해 조사한 결과다  먼저 설문에 참여한 신입사원 가운데  는 퇴사를 고민해봤다고 답했다  그 이유 복수선택 로는 ,0
111,서울 특성화고 내년도 신입생 선발 개교서  만 여명,0,특성화고등학교의 경우 성적보다 학생의 창업 취업 의지 등을 중점에 두고 신입생을 선발하기 때문에 특별전형 모집 비율이 높다는 것이 서울시교육청의 설명이다  특별전형 원서접수 기간은 오는  일이다  서류 ,0
112,신입 구직자    하반기 구직 포기 ,0,취업 플랫폼 잡코리아가 신입 구직자  명을 대상으로  하반기 구직활동 현황 을 조사한 결과를  일 전했다  설문에 참여한 신입 구직자들에게  현재 하반기 구직활동을 하고 있는지  물었다  그 결과  의 ,0
113, 신입사원 연령 높아졌다 ,0,신입사원 연령이 높아진 이유는 절반 이상  복수응답 이  취업난이 이어지고 있어서 라고 꼽았다   스펙을 쌓느라 시간이 많이 걸려서   중고 신입들이 늘어나서   지원자의 눈높이가 ,0
114,상반기 취업 성공한 신입사원  명 중  명은  이공계열 ,1,상반기 취업에 성공한 신입사원  명 중  명은  이공계열 인 것으로 나타났다   일 취업포털 사람인이 상반기 신입사원 채용을 한 기업  개사를 대상으로 진행한  신입사원 채용 결산 및 합격 스펙  결과를 ,0
115,바늘구멍 뚫은 신입사원 스펙 봤더니 이공계  ,0,자격증  개 토익  점 인턴경험 보유   예년보다 줄어든 채용에도 취업에 성공한 상반기 신입사원의 스펙은 어떨까  취업포털 사람인은 상반기 신입 채용을 진행한  개 기업을 대상으로 한  신입사원 채용 ,0
116,직장인  명 중  명  경력 포기하고 중고신입 지원 ,0,하는 직장인들이 증가하고 있다 면서  복지제도나 연봉 등 원하는 조건을 갖춘 일자리를 찾는다면 경력을 인정받지 못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 설명했다 ,0
117, 토익  점에 이공계 상반기 신입사원 스펙 보니,0,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원  명 중  명은 이공계열인 것으로 나타났다  구인구직 매칭 플랫폼 사람인은 상반기 신입 채용을 진행한 기업  개사를 대상으로 ,0
118,내년부터 학생 충원률 취업률 등 기준미달 대학  돈줄  끊는다,0, 년제 일반대학의 경우 전임교원확보율은   신입생충원율   졸업생 취업률   법인 책무성  를 충족해야 한다  전문대학의 경우 전임교원 확보율   신입생충원율   법인책무성은  를 충족해야 하며 졸업생 ,0
119,서울 특성화고 신입생  개교  만 천여명 선발,0,서울시교육청   일부터 특별전형 원서접수  학년도 특성화고등학교 신입생 선발전형이  일 시작된다  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 자기소개서 등을 반영하며 취업과 창업 ,0
120,신입사원도  년차도  상사 잔소리  때문에 퇴사 결심,0,취업포털 인크루트가 직장인  명을 대상으로 퇴사결심 사유에 대해 설문조사 한 결과를  일 발표했다  그 결과  올해 입사한 신입사원은  상사 잔소리 를  입사  년 년차는  대인관계 ,0
121,충북대학교 대학일자리센터  신입생 멘토링 운영  진로와 취업 로드맵 그려요 ,0,진로 취업 로드맵과 함께하는 신입생 멘토링 을 운영했다고  일 밝혔다  이번 프로그램은  신입생 정착 멘토링 에 참여하고 있는 학생들을 대상으로 신청을 받아 진행했으며  총  회를 진행해 신입생  여 명에게 ,0
122,금성출판사 푸르넷 공부방   기 신입 지도교사 모집,0, 기 푸르넷 공부방 신입 지도교사 모집 부문은 공부방 교사 및 방문 교사다  교육 관련 경력이 없는 경력단절여성  재취업준비자  취업준비생 누구나 지원 가능하며 정규 대학 졸업자 및 졸업 예정자라면 전공 제한 ,0
123, 경기 침체에 코로나까지 대 그룹 중  곳 상반기 신입 공채,1,서미영 인크루트 대표는  대기업들의 대규모 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했습니다  서 대표는  코로나 ,0
124, 저축   년 대졸신입 수시채용  진행,0, 저축은행은  년 대졸신입 수시채용  전형을 진행한다고  일 밝혔다  모집분야는 금융영업  통계    등  온라인 채용설명회는 저축은행에서는 처음 진행되는 것으로 기업정보  채용정보  취업 준비에 필요한 각종 ,0
125,게임 개발자  대학은  취업은  업계 경력자가 알려주는   토크,0,일이 어려우므로 사실상 신입이 하는 케이스는 극히 드물다  특정 사람이 회사 내에서 이것저것 하다 보니까 저절로 하게 되는 느낌이 크다  게임업계는 취업 이후에도 꾸준히 공부해야 하는 곳이다  기술 지향적이기 ,0
126,청년일자리 창출 교육모형인  조기취업형 계약학과  신입생 모집,0,교육부 부총리 겸 교육부 장관 유은혜 와 한국산업기술진흥원 원장 석영철 이 주관하고 있는  조기취업형   조기취업형 계약학과 선도대학 육성사업 은 청년 일자리 창출 교육모형으로  기업맞춤형 집중교육과 ,0
127,신입사원 퇴사결심까지  개월이면 충분 ,0, 일 취업포털 인크루트가 입사  년차 미만 신입사원  명을 대상으로  퇴사결심 시기 및 이유 에 대해 조사한 결과다  먼저 설문에 참여한 신입사원 가운데  는 퇴사를 고민해봤다고 답했다  그 이유 복수선택 ,0
128,대졸 신입사원 평균연령  대 외환위기 때보다  살 늘었다,1,인크루트가 지난달 구직자  명 대상으로 대졸 신입 취업 나이 상한선에 대해 설문 조사한 결과 남성은  살  여성은  살이라고 답하는 등 평균  살로 집계됐다  인크루트는  취업난으로 졸업을 미루는 ,0
129, 단독   너도 받았어  대기업 신입사원도 받은  근로장려금 ,0,이러다 보니  연봉이 높은 신입사원이라도 취업을 하반기에 해 월급을 몇 달치만 받았다면 연소득이  천만 원이 안 돼 장려금을 받을 수 있게 됐습니다  실제로 제도 개편 이후   세 미만 단독 가구에만 매년  천억 ,0
130,금감원  유튜브로 신입직원 채용설명회 개최,0,금감원 채용 담당자가 모집 요강 등을 안내하고 올해 입사한 신입직원  명이 취업 준비 노하우를 전달할 예정이다  채용설명회는 당일 오후  시  분부터 금감원 유튜브 및 페이스북 계정에서 생중계된다  방송 종료 ,0
131,직장인    경력 포기하고 중고신입 지원해 봤다 ,0,하는 직장인들이 증가하고 있다 면서  복지제도나 연봉 등 원하는 조건을 갖춘 일자리를 찾는다면 경력을 인정받지 못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 전했다 ,0
132,금성출판사 푸르넷 공부방   기 신입 지도교사 모집,0,이번  기 푸르넷 공부방 신입 지도교사 모집 부문은 공부방 교사 및 방문 교사다  교육 관련 경력이 없는 경력단절여성  재취업준비자  취업준비생 누구나 지원 가능하다  정규 대학 졸업자 및 졸업 예정자라면 전공 제한 ,0
133, 대그룹 상반기 신입공채 단  곳 코로나 취업은  바늘구멍 ,0,서미영 인크루트 대표는  대기업들의 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다 ,0
134,한국식품마이스터고  수능 대신 취업 캠프 실시,1,법률백서  신입사원 성공기 등의 과정으로 진행되었다  수학능력시험이 치러지는 날 취업 캠프에 참가한 학생들은 취업 캠프가 마이스터고의 수능과 같은 특별한 행사라고 입을 모았다  학생들은 자신의 취업 계획을 ,0
135,이러니 취업이 안되지 신입 구직자 절반은  묻지마 지원 ,0,취업전문포털 잡코리아가 올 하반기 신입직 구직활동을 한 구직자  명을 대상으로  입사지원 유형 에 대한 설문조사 결과에 따르면  전체 응답자의 절반 정도인  가  묻지마 지원  문어발식 지원 최대한 많은 곳에 ,0
136, 경기침체에 코로나까지 대 그룹 중  곳 상반기 신입공채 종합 ,1,서미영 인크루트 대표는  대기업들의 대규모 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다  서 대표는  코로나 여파로 ,0
137,경기침체에 코로나까지 대 그룹 중  곳만 상반기 신입공채,0,서미영 인크루트 대표는  대기업들의 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다  서 대표는  코로나 여파로 ,0
138, 건설   년 신입사원 채용,1, 건설이  년 신입사원 채용을 진행한다   일 건설취업플랫폼 건설워커에 따르면  이번 채용의 모집분야는 건축이며 직무는 건축시공이다  자격요건은  정규  년제 대학 석사포함  졸업 예정 자로서  년  월 ,0
139,올해 기업 신입사원 초봉  만원   만원 올라,1,취업포털 인크루트는 올해 신입사원 채용계획이 있는 기업  개사의 인사담당자를 대상으로 신입사원 예상 초임 연봉을 조사한 결과 평균  만원으로 지난해보다  만원 올랐다고  일 밝혔다 ,0
140,청년일자리 창출 교육모형인  조기취업형 계약학과  신입생 모집,0,교육부 부총리 겸 교육부 장관 유은혜 와 한국산업기술진흥원 원장 석영철 이 주관하고 있는  조기취업형   조기취업형 계약학과 선도대학 육성사업 은 청년 일자리 창출 교육모형으로  기업맞춤형 집중교육과 ,0
141,폴리텍대  일부터 내년도 신입생  명 모집,0, 기 신입생  명 전원에게는 취업과 장학금을 지원해 소수 정예 기술 인재로 키울 계획이다  경상북도  영천시 지자체와 대학에서 장학금을 지원해 학생들의 학비 부담을 덜어준다  두산로보틱스 등 로봇 분야  개 ,0
142,경기침체에 코로나 까지 대 그룹 중  곳만 상반기 신입공채,0,인크루트 측은  대기업들의 공채가 줄면서 채용 규모 감소로 이어질 거라는 우려가 나온다 며  신입사원 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 전망했습니다  인크루트 측은 또  코로나  여파로 ,0
143,상반기 신입사원  명중  명은 이공계,0,예년보다 줄어든 채용에도 취업에 성공한 상반기 신입사원 중 이공계열 비중이 늘어난 것으로 나타났다  취업포털 사람인은 상반기 신입 채용을 진행한  개 기업을 대상으로 한  신입사원 채용 결산 및 합격 스펙 ,0
144,광주은행  신입행원 입교식 가져,0,광주은행은 매년 신입행원 채용에 있어 전체 채용인원의   이상을 광주 전남지역 출신으로 할당 선발함으로써 지역의 취업난 해소에 이바지함에 따라 올해도 전체  명 중  명을 지역 출신으로 선발했으며 ,0
145,구직자    하반기 취업 성공 자신 없어 ,0,신입 구직자  는 취업 콤플렉스 있어 구직자  명 중  명 정도는 올해 안에 취업에 성공할 자신이 없는 것으로 나타났다  잡코리아가 신입직 구직자  명을 대상으로  하반기 구직자 취업 자신감 현황 에 대해 ,0
146, 세금 냠냠  대기업 신입사원도 챙긴 눈 먼 돈  근로장려금 ,0,이미지투데이 세종 이데일리 이진철 기자  공공기관  대기업 등 높은 수준의 연봉을 받는 직장의 신입사원  직군의 신입사원들도 받고 있는 것으로 나타났다  김 의원은 직장인 익명 커뮤니티인  블라인드 를 통해 ,0
147,구직자    하반기 취업 못할 것 같아 ,1,취업포털 사람인이 신입 구직자  명을 대상으로  하반기 취업 자신감 에 대해 조사한 결과   가  취업할 자신이 없다 고 응답했다고  일 밝혔다  성별로는 여성 이 남성 보다 자신 없다고 응답한 ,0
148,광양하이텍고등학교   년 신입생  명 모집,0,전남 광양하이텍고는  일부터  일까지  년 신입생을 모집한다고  일 밝혔다  광양하이텍고는 전국에  산업체 취업경쟁력을 확보해 중견 기술인으로서의 역량을 육성한다  지원 자격은  년  월 전라남도 소재 ,0
149,한전   고졸자 취업 지원 ㅤㅁㅏㅊ 신입사원 채용  일자리 창출 노력,0,한전 사장 박성철 은  신입사원 채용 및 고졸자 취업 지원 사내 인턴십 을 추진한다고 밝혔다  한전 은 코로나 로 인해 침체된 고용시장과 경제위기 극복을 위해  일 회사 홈페이지 및 공공기관 경영정보 ,0
150,폴리텍   일부터  년 신입생  명 모집,0, 기 신입생  명 전원에게는 취업과 장학금을 지원한다  경상북도와 영천시 대학에서 장학금을 지원하고 두산로보틱스 등 로봇 분야  개 기업과 학생  명을  대  로 매칭해 입학부터  인  기업 인턴제를 ,0
151, 취업  티몬  신입   공개 채용,0,티몬은 오는  일까지 신입   상품기획자 를 두 자릿수 규모로 채용한다고  일 밝혔다  티몬은 생활  가전  패션 등 전체 카테고리 상품을 담당할 신입  를 모집한다  티몬 채용사이트를 통해 지원할 수 있다 ,0
152, 취업률 보면 미래가 보인다 폴리텍  신입생 모집,1,아울러  기 신입생  명 전원에게는 취업과 장학금을 지원해 소수 정예 기술 인재로 키운다  경상북도  영천시 지자체와 대학에서 장학금을 지원해 학생들의 학비 부담을 덜어준다  두산로보틱스 등 로봇 분야  개 ,0
153,코로나 취업지옥 현실로 상반기 신입직 취업 성공률  ,0, 일 취업 플랫폼인 잡코리아가 발표한  년 상반기 대졸 신입직 취업 성공률 현황 에 따르면  설문 참여 취준생  명 중  명 만 입사 지원 기업으로부터 최종 합격 통보를 받은 경험이 있는 것으로 ,0
154,인터넷 게임  하반기 청년 개발자 취업 시장 이끈다,1, 일 현재 신입 개발자 대상 취업설명회  오픈클래스 와 네이버 채용연계 인턴십이 시작됐다  네이버 관계자는  좋은 인재 확보 차원에서 올해에는 지난해보다 적극 신입 공채를 하려 한다 면서  개발 외에도 직군별 ,0
155,서울 특성화고  곳  내년 신입생  만  명 모집,1,한편 최근 특성화고가 취업률 하락과 신입생 미달 등으로 위기를 맞자 다양한 타개책들이 마련되고 있다  국회 교육위 소속 정청래 더불어민주당 의원이 교육부에서 받아 분석한 자료에 따르면 직업계고 취업률은 ,0
156,한전  취업 꿀팁  유튜브 공개,0, 취업 꿀팁  영상은 모두  편으로 만들어졌으며  편에서는 신입사원들의 취업 준비 과정과 필기시험  경험담은 물론 채용담당자가 말해주는 자기소개서 작성 시 중요한 점 등이 담겼다  다음 주 공개할  편에서는 ,0
157,  침체된 취업시장에 활력 명 대규모 채용,1,   취업  신입직원  경력직원  채용  는 코로나 로 침체된 취업시장에 활력을 불어넣기 위해  급 신입직원  명   급 경력직원  명 등 총  명의 대규모 채용을 실시한다 사진 ,0
158,충북도립대  수시  차 신입생 모집 월  일까지,0,충북도립대학교 총장 공병영 는  일부터  월  일까지  학년도 신입생 수시  차 모집을 한다  총  개  이 대학은 공직진출반을 운영하고  일자리지원센터를 통해 학생을 위한 다양한 취업지원 서비스를 ,0
159, 건설   년 신입사원 채용,1, 건설이  년 신입사원 채용을 진행한다   일 건설취업플랫폼 건설워커에 따르면  이번 채용의 모집분야는 건축이며 직무는 건축시공이다  자격요건은  정규  년제 대학 석사포함  졸업 예정 자로서  년  월 ,0
160,홈플러스   년 만에 초대졸 신입사원 공채,1,홈플러스가 신입사원 공개 채용을 한다  오는  일부터 슈퍼마켓 브랜드  홈플러스 익스프레스 에서 근무할  극심한 취업난을 겪는 초대졸 취업준비생 일자리를 마련하기 위해 공채를 하게 됐다 고 했다  홈플러스는 ,0
161,올해 대기업 신입 초봉  만원 중소기업과 차이 더 벌어져,1,취업포털 인크루트는 올해 신입사원 채용계획이 있는 기업  개사의 인사담당자를 대상으로 신입사원 예상 초임 연봉을 조사한 결과 평균  만원으로 지난해보다  만원 올랐다고  일 밝혔다  기업규모별로는 ,0
162,상반기  취업 바늘구멍  뚫은 신입사원들 스펙은 ,0,예년보다 줄어든 채용에도 취업에 성공한 상반기 신입사원의 스펙은 어떨까  취업포털 사람인은 상반기 신입 채용을 진행한  개 기업을 대상으로 한  신입사원 채용 결산 및 합격 스펙  조사 결과를 오늘 일 ,0
163,코로나 여파 신입 구직자 연봉 눈높이 낮췄다,0,잡코리아가 이달  일 신입직 취업을 준비하는 구직자  천 명을 대상으로 조사한 구직자의 희망연봉은  천 만원이었다  이는 지난해  월 조사 때 나온  천 만원에 비해   낮은 수준이다  조사결과  년대졸 ,0
164,신입생 충원 바로미터 취업률 대학들 학생 취업 지원  안간힘 ,0,이는 청년실업 문제가 심각한 상황에서 높은 취업률은 신입생 모집 때 상당한 메리트가 되는데다 이른바  부실대학 재정지원 제한대학 을 선정하는 대학 평가 때 취업률이 중요한 지표가 되기 때문이다  대학 한 ,0
165,광주은행 신입행원 입교식,0,광주은행 은행장 송종욱 이  일  본점에서  년 하반기에 채용한 신입행원들의 연수에 앞서 입교식을  선발하고  고등학교 졸업 예정  이상자를 대상으로 초급행원을 모집해 지역 인재의 취업 기회를 확대했다 ,0
166,상반기 취업성공률  도 안돼 대기업 공기업은  명 중  명,0,잡코리아와 알바몬은 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과  만이 합격통보를 받았던 경험이 있는 ,0
167, 코로나 취중생  신입 구직자   구직 포기 구직자  명 중  명  추석에도 구직활동 ,0,한편  취업 플랫폼 잡코리아는 신입 구직자  명을 대상으로 조사한 결과  신입 구직자  는 하반기 구직을 포기한 것으로 나타났다고 전했다  이들이 올 하반기 구직을 포기한 가장 큰 이유는 코로나 ,0
168,직장인    이직 위해 경력 포기하고 신입사원 지원 ,0,못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 말했다  실제 국내기업  곳 중  곳은  신입직 채용 시 올드루키 지원자가 있었다 고 답했다  지난해 잡코리아 조사 결과 ,0
169,경복대   학년도 수시  차 신입생 모집 원서접수,1,한편 경복대는 교육부 발표  년  년 연속 수도권대학 졸업생  명 이상  중 취업률  위를 달성했으며    교육부 대학기본역량진단평가에서  자율개선대학 에 선정되어 교육역량이 매우 우수한 ,0
170,서울 특성화고  곳   학년도 신입생  만 명 선발,1,서울시교육청은  학년도 특성화고등학교 신입생 선발전형을 오는  일부터 선발한다고  일 밝혔다  취업과 창업 의지가 명확하고 성장 가능성이 있는 학생을 선발한다는 게 교육청 설명이다  학교별특별전형은 ,0
171,  등 대기업 신입채용  추석 전 마감 ,1,마감하며  신입공채를 진행하는  그룹은 오는  일 서류접수를 마감하는 등 다수의 대기업이 추석 전 서류접수 마감을 앞두고 있다  취업성공 플랫폼 잡코리아가 추석 전 서류접수를 마감하는 대기업 채용공고를 ,0
172,홈플러스   년 만에 신입사원 공개 채용,0,극심한 취업난을 겪고 있는 초대졸  취준생 들의 일자리를 마련하기 위해 이 같은 신입사원 공개채용을 진행하게 됐다  코로나  등으로 신규채용 자체가 불투명한 유통업계의 사업환경 속에서도 성장하는 사업에는 ,0
173, 건설   년 신입사원 채용,1,서류접수 내달  일까지  건설이  년 신입사원 채용을 진행한다   일 건설취업플랫폼 건설워커  대표 유종현 에 따르면  이번 채용의 모집분야는 건축이며 직무는 건축시공이다  자격요건은  정규 ,0
174, 년 평균 취업률  ,0,높은 취업률을 기록하며 전국 직업교육 명문대학으로 자리매김하고 있다  더불어 한 학기 등록금은  학년도 신입생 기준 학기당  만원 내외로 사립전문대의  분의  수준의 등록금을 책정하고 있다   인당 ,0
175,광주은행  신입행원 입교식,0,광주은행은 매년 신입행원 채용에 있어 전체 채용인원의   이상을 광주 전남지역 출신으로 할당 선발함으로써 지역의 취업난 해소에 이바지해왔다  올해도 전체  명 중  명을 지역 출신으로 선발했으며  고등학교 ,0
176,취준생이 가장 취업하고 싶은 기업  위 삼성   위는 ,1,내년 신입 취업을 준비하는 취업준비생들이 가장 취업하고 싶은 기업으로 삼성을 꼽은 것으로 나타났다  취업포털 잡코리아가 내년 신입직 취업을 준비하는  년 대졸 졸업예정자 포함  학력의 취업준비생  명을 ,0
177,한전  상반기 대졸 고졸 신입 총  명 채용,0,한전 은  년 상반기 신입사원 채용 및 고졸자 취업 지원 사내 인턴십을 진행한다고  일 밝혔다  한전 은 이날 채용 공고를 내고  올 상반기 신입사원  명 대졸  명  고졸  명 을 채용한다  당초 채용계획보다 ,0
178,대졸 신입 연령대  대로 외환위기 때보다  세 가량 높아져,0,대학을 졸업하고 첫 취업을 하는 신입사원들의 연령대가 외환위기 때보다  세 가량 높아져  세를 넘어섰다는 조사 결과가 나왔다  취업 포털 인크루트가  일 발표한 자료에 따르면   년 대졸 신입사원의 평균 ,0
179,하반기 신입 일자리   줄었다  고용쇼크  현실화 ,1, 일 취업포털 인크루트가  개 상장사를 대상으로  년 하반기 대졸 신입사원 채용계획을 조사한 결과다  인크루트는 지난  년부터 하반기 채용 시즌을 목전에 두고 상장사 인사담당자들을 대상으로 매해 ,0
180, 취업준비에 나이만  신입사원 연령대 상승,0,취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  구인구직 매칭 플랫폼 사람인이 기업  개사를 대상으로  신입사원 연령 변화 를 조사한 결과   곳 중  곳 이 ,0
181,직장인    경력 포기하고 신입 지원 경험 있어 ,0,못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 풀이했다  실제 국내기업  곳 중  곳은  신입직 채용 시 올드루키 지원자가 있었다 고 답했다  지난해 잡코리아 조사 결과 ,0
182,국민대 대학일자리센터  단과대학 취업 행사 지원,0,설명회는 경상대학 담당 컨설턴트의 주관 하에 진행됐으며  신입생들에게 취업 준비의 첫걸음은 진로 탐색이라는 중요성을 상기시켰다  설명회는 경력개발지원단의 학과 전공 별 진로 로드맵을 활용해 전공 진출분야에 ,0
183,서울교육청   특성화고 신입생 선발   일 부터 ,0,서울교육청은   특성화고등학교 신입생 선발전형을  일부터 시작한다고  일 전했다   에는 서울 관내  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 및 자기소개서 등을 반영하며 취업과 ,0
184,대기업  곳 중  곳만 신입 채용 하반기 취업시장  적신호 ,1,반면 또 다른 취업포털인 인크루트가 조사한 하반기 대졸 신입 채용 동향은 잡코리아와 큰 차이를 보였다  같은 날 인크루트 대표 서미영 가 발표한 국내  개 상장사를 대상  하반기 대졸 신입사원 채용 방식 조사 ,0
185,상반기 신입 취업성공률  작년보다   감소,0, 일 취업포털 잡코리아가 대졸 신입직 구직자  명을 대상으로 조사한  년 상반기 대졸 신입직 취업성공률 현황 에 따르면  응답자의  가 합격통보를 받은 경험이 있는 것으로 나타났다  이는 지난해 ,0
186, 침체된 취업시장 활력    신입 경력  명 채용,0,한국토지주택공사 가 코로나 로 침체된 취업시장에 활력을 불어넣기 위해 신입 경력직원을 채용한다  채용규모는  급 신입직원  명과  급 경력직원  명 등 총  명이다  채용분야별로 신입직원  급 사무직은 ,0
