,title,title_label,description,description_label
89,성인남녀    올해 버킷리스트 달성 못했다 로또  취업  결혼  이직   미완으로 ,0,취업 신입 과 이직 직장인 이 올해의 목표 양대산맥에 꼽혔다  이어 금연 및 다이어트 등 건강관리  어학 및 자격증 취득  로또 및 복권당첨  저축 또는 주식투자  내 집 마련  연애 및 결혼 ,1
90, 취업걱정없는 명품학교 서울디지텍고등학교,1,전공 분야에 대한 인지도 향상으로 신입생 성적과 취업률이 꾸준히 오르고 있다  학교는 취업뿐만 아니라 글로벌 인재 양성을 위한 다양한 프로그램도 운영한다  글로벌 현장학습을 통해  년부터 인도의 정보기술 ,1
91,미국 명문 위스콘신대학교  신입학생 대상 온라인 학점 수업 신청 접수 중,1,현재 신입학생을 대상으로 온라인 학점 수업 신청을 접수 중이라고 전했다  온라인 학점 수업은  여유롭게 취업을 준비할 수 있다는 장점이 있다  또한  유학을 시작하게 되면 새로운 분위기에 학점관리에 소홀해질 수 ,1
92, 건설인재 오세요  서희 시티 서한 에이스건설 등 중견사 신입 경력직 모집,0,내외뉴스통신    이희선 기자 중견 건설사들이 올해  월 막바지 신입 인재 채용에 나서고 있다   일 건설취업플랫폼 건설워커 대표 유종현 에 따르면 서희건설  시티건설  서한  에이스건설 등이 신입 및 경력사원 ,1
93, 바늘구멍  취업시장  아산이 함께 뚫는다,1,대학청년들의 취업지원과 고용활성화를 달성하기 위한 양 기관간 업무협약을 체결했다고 밝혔다 이번  중소기업들은 신입사원을 뽑지 않는 기업들이 많아서 대학 졸업생 절반 이상이 직업을 찾기 어려울 것 같다는 ,1
94,높은 취업률 장학금 자랑   핵심인력 양성,0, 학년도 신입생부터 신설한 입학장학금의 경우 고교 내신성적  등급 전문계고  등급  이내 학생들에게는 선발 심의를 통해 한 학기 등록금 전액을 장학금으로 지급한다  취업률 또한 전국 대학 상위권에 해당하는 ,1
95,대전신일여고  명 공공기관 신입사원 채용 합격,1,한국철도공사  년 고졸 신입사원 채용에 합격한  왼쪽부터  김서현  김윤희  이수현 양  대전신일여고 제공  및 취업 역량 강화 교육 등의 변화를 이끌어 창의성과 따뜻함을 함께 갖춘 인재 양성을 게을리하지 않겠다 ,1
96,신입사원 입사 연령   년간  세 올랐다,0,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생들이 많아지고  구직 준비기간이 길어지는 만큼 첫 취업 연령대가 점차 높아지는 추세다 며  한편으로는 취업 후 다시 신입으로 입사하는 ,1
97, 조기취업형 계약학과 선도대학 육성사업  참여  개대학  참여기업 모집,0,가능하다 라며  기업들은 신입사원 교육에 드는 비용과 시간을 절감할 수 있는 점이 가장 큰 장점으로 꼽힌다 고 전했다  한편   년부터 시작된 조기취업형 계약학과 선도대학 육성사업은 첫해에 선정된  개 대학을 ,1
98,하반기도 취업 바늘구멍 신입 채용계획   그쳐 ,0,취업포털 인크루트는  천 개 상장사를 대상으로 올 하반기 대졸 신입사원 채용계획을 조사한 결과를  일 공개했다  조사기간은 지난  월  일부터  월  일까지 총  일간이다  참여기업은  대기업   곳 ,1
99,서희 시티 서한 에이스건설 등 중견사 신입 경력모집,0,한화건설 태영건설 동부건설 금호건설 등 대형 건설사는 아니지만 건설구직자들에게 인기가 높은 중견 건설사들이 올해  월 막바지 신입 인재 채용에 나서고 있다   일 건설취업플랫폼 건설워커에 따르면 서희건설 ,1
100,인기 높은 요리학과는 취업률로 증명한다 ,0,취업률을 보여주고 내신 및 수능 성적 반영 없이 입학사정관제 면접전형으로 학생을 선발하고 있어 호텔외식조리과정  호텔조리과정 수험생들의 지원이 점차 증가하고 있다 고 전했다  한호전은 다양한 장학제도로 신입 ,1
101,학사급 실무형 우수인재 조기 확보 가능한  조기취업형 계약학과  참여기업 모집한다,1,위 사업은  조기취업형 계약학과 선도대학 육성사업 으로  교육부 부총리 겸 교육부장관 유은혜 와  또한  선발  년 후인  학년부터는 기업에서 업무를 시작하기에 학생 졸업까지 기다릴 필요가 없어 신입사원 교육에 ,1
102, 이제 대졸 신입은  대 외환위기 때보다  세 높아져,0,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 ,1
103, 취업 미지수  항공 학과 인기 추락 코로나 장기화로 항공사  직격타 ,0,현실적인 취업 가능성을 따져 학과를 선택해야 할지 고심하고 있다 고 말했다   일 각 대학과 입시업계에  일부 항공사의 경우  신입 승무원의 입사가 장기간 지연되고 있는 실정이라 향후 항공사 관련 채용 일정 ,1
104,세 자릿수 채용 사라졌다  신입사원 증발 현실화,0, 일 취업포털 인크루트가   신입사원 채용규모 를 주제로 조사한 결과다  기업  곳이 참여했다  이에 따르면 먼저 올해 신입사원을  명이라도 채용한 기업 비율은  로 지난해   대비  포인트 감소한 ,1
105,광주 서구   분야 신입 채용 기업에 월 최대  만원 지원,0,청년에게는 취업유지장려금  자기계발지원금  직무교육과 노무상담 등 각종 혜택을 지원한다  서구청 관계자는  이번 사업으로 지역 내  차 산업혁명 관련 분야가 확장하고  청년이 양질의 일자리에 안정적으로 취업할 ,1
106,전망 밝은 노인복지 산업  서울디지털대 사회복지학과 신입 편입생 모집,1,또한 소규모 노인주간보호센터  요양시설 등의 창업과 운영  노인복지시설로의 취업을 희망하는 이들이   학년도 신입생과 편입생을 모집한다   차 모집 기간은  년  월  일부터  년  월  일까지 진행된다 ,1
107,신입사원 나이   때 보다  살 많아졌다,1,높아지는 추세다 라면서  한편으로는 취업 후 다시 신입으로 입사하는 중고신입이 늘어나는 만큼 신입사원으로서 준비된 자세를 보여준다면 나이가 입사를 가로막지는 않을 것 이라고 조사 소감을 전했다 ,1
108,경력단절 여성 줄었다는 데 여성 취업시장은 오히려  깜깜 ,0,올해  월부터 다시 취업을 준비하고 있습니다  안 그래도 마땅한 직장 찾기가 어려운데  코로나  여파로 고용시장까지 얼어붙었습니다   김경선 경력단절여성    회사에서  그냥 있는 사람으로 가고 새로운 신입을 뽑지 ,1
109,한국관광대 국제비서과  취업캠프로  취업역량  ,0,한편 한국관광대는  일까지  학년도 수시 차 신입생을 모집한다  입학 담당자는  한국관광대 모든 학과는 관광분야와 연계돼 있어 취업 및 진로탐색이 유리하다 며 일반전형은 고등학교 졸업 예정 자라면 누구나 ,1
110,정규직 전환 두고  취업 갑질  논란 채용 전환형 이 아니라  채용 고려형  인턴 ,0,지원자 입장에서는 실무 경험을 쌓고 회사에 대해서 알아가는 기회이며  기업 입장에서는 신입이 입사하기 전에 구체적인 평가를 내릴 수 있다  게시글에서는 일부 기업의 경우 채용 전환형 인턴 운영 과정에서 취업 ,1
111,전문대 수시  차 기간  높은 취업률 인서울 전문학교  주목 ,1,이에 수능과 내신 성적을 반영하지 않고 신입생을 모집하는 인서울 전문학교가 높은 취업률을 자랑하며 주목받고 있다  서울 당산에 위치한 서울현대직업전문학교 이하 서현전 는 현장중심  취업중심의 커리큘럼을 통해 ,1
112,상반기 취업성공률  도 안돼  대기업 공기업은 더 낮아 ,0,취업성공 플랫폼 잡코리아가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과 설문에 참여한 취준생 중 ,1
113,미국 텍사스주립대 캘리포니아 산타모니카대학   학년도 음악대학 신입생 선발 공동 오디션 진행,1,편입지도  취업지도를 받는다  드림아이에듀 민은자대표는  국내 텍사스주립대 한국교육원에서 한  음악 신입생 선발 공동 오디션이 진행 중이다  수시모집은  년  월  일  정시  차와  차 모집은 ,1
114,창성그룹  신입 경력 공채 오는  일까지 접수 가능,0,구분해 신입과 경력사원 채용을 전개한다  서류접수 이후 실무면접  최종면접을 거쳐 최종합격자를 선발하고  년  월 정식 입사할 계획이다  창성그룹 인사 채용 관계자는  코로나  로 어려운 취업 상황이 지속되고 ,1
115,한국관광대 국제비서과  취업캠프 진행으로  취업률  ,0,한편  한국관광대는  월 일부터  월 일까지  학년도 수시 차 신입생을 모집한다  입학처 담당자는  한국관광대의 모든 학과는 관광분야와 연계돼 있어 취업 및 진로탐색이 유리하다 며   일반전형은 고등학교 졸업 ,1
116,수능가채점 후 정시 지원 가능 대학 파악  숭실대 글로벌미래교육원 신입생 선발,0, 학년도 신입학 면접전형을 실시하고 있다  수시모집 전형기간에 고  수험생들이 희망하는 전공에 대해 입학상담을 진행하고 있으며 진로상담  학사편입  취업 등 다양한 진로 탐색 활동을 빠르게 이어가고 있다  학교 ,1
117,부산 대광고등학교   년 신입생 입시 특별전형 최고 경쟁률   기록,1,전국 특성화고 신입생 전형이 진행되고 있는 와중에 높은 경쟁률을 기록한 부산의  차산업 명문  후 취업과 진학 등에도 다양한 기업과의 제휴로 경쟁력 있는 명문 특성화고로 인정받고 있다   년 정부부처 ,1
118,서울 특성화고  곳   일부터 신입생 약  만 천명 뽑는다,0,바탕으로 취업 창업 의지가 명확하고 성장 가능성이 있는 학생들을 선발한다  학교별 특별전형은 학교별 전형 요강에 따라 이뤄진다  일반전형의 경우 중학교 석차 백분율을 기준으로 신입생을 선발한다 ,1
119,전문대 수시  차 신입생 모집 취업 잘되는 전문학교  주목 ,1,특히 올해는 코로나 로 청년 취업난이 장기화되면서 취업률 높은 전문학교를 찾는 수험생이 증가하는  전문대 수시  차 모집 기간은  월  일부터  월  일까지며  현재  서울예술실용전문학교는  학년도 신입생 모집 ,1
120,한호전 커피바리스타 와인소믈리에학과  취업 맞춤형 커리큘럼으로 전문가 양성,1,각 산학협력 업체는 학교에서 이뤄지는 취업박람회 기간 동안 참여하여 한호전의 우수한 학생들을 신입사원으로 채용하고 있다 며   커피바리스타학과 과정 학생들에게 대기업 프랜차이즈  특급호텔의 식음료파트 ,1
121,중기중앙회 가스안전공사 기업은행  공공기관 신입 인턴 채용,0,막바지 신입 인재채용에 나섰다  이달 중소기업중앙회  한국가스안전공사  한국과학기술연구원에서는 정규직 채용을   기업은행  예금보험공사  신용보증재단중앙회에서는 청년인턴을 모집 중인 것  이에 취업포털 ,1
122,취업 명문대학으로 자리잡은  서정대학교 ,1,   취업에 강한  대학   공무원  명 배출서정대학교는 무엇보다  취업에 강한  대학이다  교육부의  지난  년 신입생  명이 입학하면서 첫발을 내디딘 서정대는 올  월 기준으로  명이 재학하는 대학으로 ,1
123,기업  곳중  곳만 올해 신입사원 채용,1,코로나 사태로 기업들의 신입사원 채용이 크게 줄어든 것으로 나타났다   일 취업포털 인크루트가 최근 기업  곳을 대상으로  년 신입채용 결산조사를 한 결과 올 한해 신입사원을 뽑은 기업 비율이 ,1
124, 놀면 뭐하니  유팡  영업 하루만 김종벨 대북곤 추가 영입  신입 마음 배달꾼 ,0,신입  마음 배달꾼 으로  김종벨 김종민 과  대북곤 데프콘 이 합류해 더 많은 의뢰인들이 마음을   유팡 유재석 은 본격적인  마음 배달꾼 의 업무 시작에 앞서 임금 협상을 시도했는데  취업의 문턱을 두드린 지 ,1
125,한국 직업전문학교 웹툰학과 웹툰 작가 양성   학년도 신입생 선발,0,수능 이후 한국 직업전문학교 웹툰학과가 신입생 선발 시 내신이나 수능 성적을 반영하지 않는  기업으로 취업을 지원하고 있다 고 말했다  한편  한국 직업전문학교는 취업에 맞춘 커리큘럼을 바탕으로 정규학기 ,1
126,서울현대직업전문학교 호텔외식조리학과  취업 스펙 중심 수업 진행,1, 의 취업률을 기록하였다  현재 서울현대직업전문학교는 호텔외식조리학과 과정  호텔제과제빵학과 과정  유아교육과 과정  드론학과 과정  경찰행정학과 과정 등 전 과정에서  학년도 신입생을 모집하고 있다  자세한 ,1
127,충북대 대학일자리센터  신입생 멘토링 운영,0,진로 취업 로드맵과 함께하는 신입생 멘토링 을 운영했다  이번 프로그램은  신입생 정착 멘토링 에 참여하고 있는 학생들을 대상으로 신청을 받아 진행했으며 ,1
128,코로나  취업시장 직격탄 대졸 신입 채용도 한자릿수,1,올 초부터 시작된 코로나  펜데믹으로 인해 대다수 기업들이 타격을 받으면서 대다수 기업들의 대졸 신입사원 모집 규모가 한 자릿수에 머문 것으로 나타났다   일 취업포털 인크루트 대표 서미영 에 따르면 기업 ,1
129,신입 구직자 취업선호도 삼성 공기업  순,0,내년  년 신입 취업을 준비하는 취업준비생들이  가장 취업하고 싶은 기업 으로  삼성 을 꼽았다  이어  공기업 공공기관 에 취업하고 싶다는 취준생이 다음으로 많았다  잡코리아가  년 신입직 취업을 준비하는 ,1
130,   여명 규모 신입사원 뽑는다,0, 대표 구현모 가 오는  월 신입사원 채용을 위한 인턴십 모집을 시작한다고  일 밝혔다  이번 채용은  월  실무경험과 취업 기회를 확대 제공할 수 있도록 노력하겠다 고 밝혔다 선민규 기자 ,1
131, 놀면뭐하니  유재석  신입 마음배달꾼 김종벨 대북곤 채용,1,도와줄 신입  마음 배달꾼  두 명을 영입했다 고 전했다    주식회사 에 먼저 도착해 영업을 시작한  유팡은  유팡은 본격적인  마음 배달꾼 의 업무 시작에 앞서 임금 협상을 시도했는데  취업의 문턱을 두드린 지 ,1
132,영진사이버대  학년도 신입 편입생 모집,0,영진사이버대학교는  일부터 내년  월 일까지  학년도 신입 편입생을 모집한다  모집 계열 학과는  이어  년제 사이버대학은  년만에 전문학사학위와 자격증을 취득함으로써 취업이나 직장 내 승급이 가능하고 ,1
133, 차 산업 분야 선도하는 부산 대광고등학교   학년도 신입생 모집 시작,0,부산 명문 특성화고로  차 산업을 선도하는 부산 대광고등학교가  월  일부터  학년도 신입생 모집을  또한 유명 뷰티 기업과   체결로 졸업 후 학생들의 취업할 수 있도록 한다   프린팅과 는 학생들이  차 ,1
134,서울 특성화고  곳   학년도 신입생 모집,1,뉴데일리 신영경 기자   서울시교육청은 오는  일부터  학년도 특성화고 신입생 모집을 시작한다고  일  특성화고 특별전형 중 미래인재전형에서는 출결 봉사활동 학업계획서 및 자기소개서 등을 반영하며  취업과 ,1
135,하나은행 카카오뱅크 한국투자증권   신입채용,0,은행권은 영업소 축소 여파로 전체 채용규모는 줄었지만 디지털 전환을 위한 해당직무 채용에는 적극적인 모습이며  핀테크 및 증권사 역시 코로나  이후 비대면 거래량 증가로 신입 충원에 나섰다  취업포털 ,1
136,조기취업형 계약학과  학사급 실무형 우수인재 조기 확보해 중소중견기업 인력난 잡아,1,매해를 거듭하며 심각한 상황을 이어가고 있는 중소중견기업의 인력난에 해결책이 될 수 있는  조기취업형  또한  선발  년 후인  학년부터는 기업에서 업무를 시작하기에 학생 졸업까지 기다릴 필요가 없어 신입사원 ,1
137,대졸 신입  대 시대 첫 취업 외환위기  세    세,1,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 ,1
138,대학 나와 첫 직장인 평균 나이가 중고신입도 늘어서 ,0,인크루트는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 입사를 ,1
139, 에 오게 되면  신입사원 채용 동영상 등장한 최태원,0,현직 대기업 총수가 공채 응시자와 취업준비생들을 위해 영상을 제작한 것은 다소 이례적이다  최 회장은 영상에서  에게도 신입사원 채용은 미래의 행복을 함께 만들어 나갈 구성원을 찾는 가장 중요한 과정 ,1
140,호텔 수업으로 취업 공략하는 호텔조리학과는 어디 ,1,그러나 한호전은  년 엠블던 호텔을 통해 재학생들이 취업을 앞두고 현장에서의 능동적인 활동  창의적인  한호전은 다양한 장학제도로 신입생들의 장학혜택 수여가 가능하다  특히 호텔외식조리과정  호텔조리과정 ,1
141,올해 신입사원 합격스펙  인턴경험  줄고  영어말하기  늘어 ,1,잡코리아가 올해 신입직 취업에 성공한  년대졸 학력의 신입사원  명의  합격스펙 을 조사한 결과 이같이 나타났다  잡코리아는 매년 한 해 동안  대 기업에 입사한 신입사원의 합격스펙을 수집해 스펙 ,1
142, 수도권 취업명문  서정대  차 수시모집 장학금 혜택 풍성,0,경기북부  취업 명문  서정대학교가 오는  일까지 수시 차 모집을 실시해 인재들의 입학지원을 기다린다   년 신입생  명이 입학하면서 첫발을 내디딘 서정대는 올  월 기준으로  명이 재학하는 대학으로 짧은 ,1
143,상반기 신입직 취업성공률   전년대비   감소,0,취업성공률현황 잡코리아알바몬제공 취업포털 잡코리아가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 ,1
144,창성그룹  신입 경력 공채 실시  다양한 직군에서 인재 모집 ,0,불구하고 신입 경력사원 공채에 나섰다  이번 공채뿐만 아니라  년 상반기에도 수시 채용을 기획하고 있다 고 밝혔다  이어  모두가 행복한 일상을 되찾을 수 있기를 희망하면서 이번 공채가 많은 취업준비생들에게 ,1
145,올해 신입사원 채용 기업 전년대비   감소,1,취업포털 인크루트는   신입사원 채용규모 를 주제로 기업  곳을 대상으로 조사한 결과를  일 밝혔다  올해 신입사원을  명이라도 채용한 기업 비율은  로 지난해   대비   감소했다  이들 ,1
146,서울 특성화고  일부터 신입생 만  천여 명 선발,0,또 서울디지텍고와 선일이비즈니스고  선린인터넷고  성동공업고 등  곳은 인공지능 분야 신입생을 처음으로 모집합니다  특성화고를 졸업하면 정부시책에 따라 병역특례 대상 기업 취업에 취업할 수 있고 공무원과 ,1
147,취업난에 기업  곳 중  곳  신입사원 연령 높아져 ,1,취업난에 기업  곳 중  곳  신입사원 연령 높아져  취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  사람인은 최근 기업  개사를 대상으로  신입사원 연령 변화 를 ,1
148,신입 구직자 상반기 취업목표 대기업  위  카카오 ,1,신입직 취업을 준비하는 취업준비생  명 중  명이 상반기 대기업 신입직 채용에 지원할 것이라 답했다  이들은 입사지원 할 대기업으로  카카오 를  위로 꼽았다  그리고 이어  삼성전자   제일제당 ,1
149, 리포트  대기업 꿈꾸는  중고 신입 은 옛말  중소기업도  올드 루키  선호해,1, 사진제공 연합뉴스  작은 기업에서 경력을 쌓아 더 크고 좋은 기업의 신입사원 공채에 지원하는 이른바  중고 신입  지원 방식은 취업시장에서 새로운 현상이 아니다  하지만 최근에 중고 신입 전략은  선택 이 아니라 ,1
150,기업은행  하반기 신입행원  명 공채 고졸  명,0, 명의 신입 행원을 공개채용한다고  일 밝혔다  올해 취임한 윤종원 행장의 의지를 바탕으로 장애인  국가유공자 대상 등 사회적 약자에 대한 채용도 확대한다  기업은행 입사를 희망하는 취업준비생은 이번 달 ,1
151,창성그룹  신입 경력 공채 시행 어려운 시기에도 채용 나서,0,불구하고 신입 경력사원 공채에 나섰다  이번 공채뿐만 아니라  년 상반기에도 수시 채용을 기획하고 있다 고 밝혔다  이어  모두가 행복한 일상을 되찾을 수 있기를 희망하면서 이번 공채가 많은 취업준비생들에 ,1
152, 저축은행   년 대졸신입 수시채용에 비대면 화상 면접 도입,1, 저축은행이  년 대졸신입 수시채용에 비대면 화상면접 제도를 도입했다  면접관이 화상으로 지원자와  있어 취업을 준비하는 분들이 어려움을 겪고 있다  당행은 새로운 채용 제도 도입을 통해 이러한 어려움을 ,1
153, 학벌 스펙 상관없이 청년이라면 교육비 무료  뉴스쿨 신입생 모집,1,대상으로 신입생 모집에 나선다    뉴스쿨은 오는 일까지  주간  년도 신입생을 모집한다고  일    뉴스쿨을 통해 취업하고 건강한 사회 구성원으로 자립하길 바란다 고 말했다  이미지 행복나눔재단,1
154,남원여성새로일하기센터  취업자 사후도 관리한다 ,0,정남훈 교육체육과장은  따뜻한 동행 토닥토닥 멘토링사업은 신입 및 재 취업여성과 선배 취업여성들이 서로 소통하고 협력할 수 있는 기회의 장이 될 사업 이라면서  이 사업 추진을 통해 고용유지를 더욱 강화하고 ,1
155,올해 신입사원 합격스펙  인턴경험  줄고  영어말하기  늘어 ,1, 일 잡코리아는 올해 신입직 취업에 성공한  년대졸 학력의 신입사원  명의  합격스펙 을 조사한 결과 이같이 나타났다고 밝혔다  잡코리아는 매년 한 해 동안  대 기업에 입사한 신입사원의 합격스펙을 ,1
156,코로나에 대기업  곳중  곳만 하반기 신입채용 진행,1,코로나에 대기업  곳중  곳만 하반기 신입채용 진행 하반기 취업시즌이 일주일 남짓 남은 가운데 대기업 상당수는 아직 하반기 대졸 신입직 채용 계획을 확정하지 못하고 있는 것으로 나타났다   일 취업 플랫폼 ,1
157,작년엔 기업  곳 중  곳에서 신입채용 올해는  곳으로 줄었다,1, 일 취업포털 인크루트가 최근 기업  곳을 대상으로  년 신입채용 결산조사를 했더니  올 한해 신입사원을 뽑은 기업 비율이  로  지난해 보다  포인트 줄었다  기업별로는 대기업   중견기업  ,1
158, 살 신입사원 어떻게 불러야할지   대 선배의 고민,1,고연령 신입사원의 원인은  극심한 취업난  때문으로 풀이된다   좋은 직장 에 들어가기 위해 어학연수  인턴경험 등을 쌓을 필요가 있어서다  중소기업을 대기업에 들어가기 위한 정거장으로 여기는 취준생이 ,1
159, 이제 대졸 신입은  대 외환위기 때보다  세 높아져,0,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 ,1
160,한국 직업전문학교 해킹학과   학년도 신입생 모집,1, 학년도 신입생을 선발하고 있다  학교 관계자는  해킹이라는 특수한 분야에 관심을 가지고 목표로 삼은  물론이고 취업이나 진학에 있어서도 좋은 결과를 보인다 고 설명했다  이어  시스템 해킹  웹 해킹 등 각종 ,1
161, 데스크 칼럼  취업 시장의 일그러진 자화상,0, 국민은행의 신입 행원 취업 공고가 논란이다  비판이 일자 국민은행은 취업 공고  시간만에 채용 프로세스를 일부 변경했다  비교적 빠른 결정이었지만 여전히 취준생들의 분노는 가라앉지 않고 있다  가뜩이나 코로나 ,1
162,상반기 신입직 취업성공률  전년   ,1,잡코리아 대표 윤병준 가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과  설문에 참여한 취준생 중  ,1
163,금감원   일 신입직원 온라인 채용설명회   개최,1,     부에서는 올해 입사한 신입직원  명이 취업준비 과정  필기 면접 노하우 등 생생한 후기를 전달한다  유튜브와 페이스북을 통해 누구나 자유롭게 시청할 수 있으며  시청자들은 실시간 ,1
164,상반기 신입사원 합격자들 스펙은 ,1,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원들의 합격 스펙은 어떨까  신입사원  명 중  명은  이공계열 이고 가 자격증을 보유하고 있는 것으로 조사됐다   일 구인구직 매칭 ,1
165,올 신입사원 대부분 한 자릿수   신입사원 채용 없어,0, 일 취업포털 인크루트에 따르면    신입사원 채용규모 를 주제로 조사한 결과 올해 신입사원을  명이라도 채용한 기업 비율은  다  지난해   대비   감소한 것으로 대조를 보였다  이들 기업에서 채용한 ,1
166,올 하반기 신입 구직자 희망 연봉은 평균  만원 ,1,하반기 신입 취업을 준비하는 취업준비생의 희망연봉이 평균  만원 인 것으로 집계됐다  잡코리아는 알바몬과 함께 올 하반기 신입직 취업을 준비하는  년대졸 학력의 취업준비생  명을 대상으로  희망연봉 ,1
167, 정말 불안해요  합격 통보 받았지만  년째 입사를 못 한 신입,1,대한항공 신입사원  여명이 최종 합격 통보를 받은 후  년이 지났지만 한 번도 회사에 출근을 하지 못한  대한항공 취업을 준비하던 취준생들도 암울한 현실에 절망하고 있다  실제 대한항공 취업을 준비 중인  씨 는 ,1
168,신입사원 입사 연령   때보다 다섯살 많아져,1,서미영 인크루트 대표는  취업난으로 졸업을 미루는 대학생들이 많아지고 구직 준비기간이 길어지는 만큼 첫 취업 연령대가 점차 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입이 늘어나는 ,1
169,강원교육청 내달 특성화고 신입생  천 명 모집,0,전문 기술인 양성 목표로 취업 전후 적극 지원 강원도교육청이 다음 달  일부터 마이스터고와 홍천농고를 제외한 특성화고  곳과 일반고 특성화과  곳 등 총  곳의 신입생  천 명을 특별 일반전형으로 구분해 모집한다 ,1
170,서희건설 아이에스동서 요진건설산업 등 신입 경력 채용,1,유종현 건설워커 대표는  경력직 중심의 수시채용이 증가하면서 신입 구직자의 취업이 더욱 어려워졌다 며  처음부터 대형 건설사를 고집하기보다는 현재 자신의 역량을 객관적으로 따져보고  적합한 기업을 선택해 ,1
171,남원여성새로일하기센터  취업자 사후도 관리,0,남원시 교육체육과 정남훈 과장은  따뜻한 동행 토닥토닥 멘토링사업은 신입 및 재 취업여성과 선배 취업여성들이 서로 소통하고 협력할 수 있는 기회의 장이 될 사업 이라며  이 사업 추진을 통해 고용유지를 더욱 ,1
172, 저축은행   년 대졸신입 수시채용  시작,1,채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  뿐만 아니라 인사담당자와의 실시간 채팅을 통해 채용에 대한 궁금점을 바로 해결할 수 있다  이번 대졸신입 수시채용은 온라인 접수만 가능하며 ,1
173,취업 바늘구멍 뚫은 상반기 신입사원 합격 스펙은 ,0,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원들의 합격 스펙은 어떻게 될까  구인구직 매칭 플랫폼 사람인이 상반기 신입 채용을 진행한 기업  개사를 대상으로  신입사원 채용 결산 ,1
174,신입사원 평균  세 횡설수설 서영아 ,0,여기에 더해 다른 곳에 취업했다가 다시 신입으로 입사하는  중고 신입 도 상당수 있다   경쟁이 치열해지고 누구나 가고 싶어 하는 직장의 문턱이 높아진 만큼 학생들은 스펙을 갖추기 위해 돈과 시간을 더 ,1
175, 저축은행  대졸신입 수시 채용 진행,0, 저축은행은 인적 자원 발굴 및 금융 전문인력 양성을 위한  년 대졸신입 수시채용  전형을  기업정보  채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  인사담당자와의 실시간 채팅을 통해 ,1
176,신입사원 입사 연령  때보다  세 많아졌다,0, 한편으로는 취업 후 다시 신입으로 입사하는 중고신입이 늘어나는 만큼 신입사원으로서 준비된 자세를 보여준다면 나이가 입사를 가로막지는 않을 것 이라고 조사 소감을 전했다   공감언론 뉴시스,1
177,한전 취업  꿀팁  유튜브서 본다,1,취업 꿀팁 영상  편에는 신입사원 취업 준비 과정과 필기시험  경험담  채용담당자가 말해주는 자기소개서 작성 시 중요한 점 등이 담겼다   편에서는 신입사원 면접 후기와 실제 맡은 업무  회사 분위기 등을 소개할 ,1
178, 저축은행  대졸 신입 수시채용 전공 무관 ,0, 저축은행이 대졸 신입사원 수시채용에 나선다   일  저축은행에 따르면 이번 채용 모집분야는  기업정보  채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  온라인 지원서 접수는 오는 ,1
179,개인 맞춤 취업컨설팅 통해 호텔경영학과  특급호텔 호텔리어 인재 양성 ,1,청년층뿐만 아니라 대학을 진학하는 예비신입생들의 경우 대학의 간판을 보고 진학을 선택하는 것이 아닌 취업가능성을 보고 학교 선택하는 학생이 늘어나고 있다  특히 현장에 필요한 실무능력을 쌓으며 취업컨설팅이 ,1
180,올해 기업  곳 중  곳만 신입 뽑아 전년   ,1,코로나 로 인한 경기 침체가 기업들의 신입채용 축소로 이어진 것으로 드러났다  취업포털 인크루트 대표 서미영 가 비대면 알바채용 바로면접 알바콜과 공동으로 기업  곳 대상으로 조사한 결과  올 한해 ,1
